Source,Destination,Relation
3885,1454,3
4039,99,0
3556,3556,10
541,4019,8
4033,1033,0
5264,1744,4
59,3056,6
383,3461,6
4034,1545,0
2823,400,1
5045,1023,4
274,3421,6
4042,899,0
4348,699,4
1262,4032,5
1009,4791,9
4041,965,0
4041,1099,0
3150,551,1
622,3013,6
4568,987,4
4041,441,0
71,2534,6
94,4648,9
4046,1419,0
4033,667,0
1077,2467,6
4034,1837,0
573,4035,5
4050,831,0
4034,1575,0
4034,1313,0
2026,1009,1
4038,1383,0
2737,2737,10
264,3395,6
2931,280,1
3873,305,3
3017,829,1
1176,1176,10
1760,2112,6
4688,1101,4
4466,501,4
3534,3534,10
713,2991,6
2573,1710,1
1819,4032,5
2783,1755,1
2476,1514,1
3758,3758,10
4436,303,4
4034,1343,0
5365,1022,4
3385,459,1
4813,427,4
1575,5315,9
2013,421,1
4032,1165,0
1648,2490,6
436,4418,9
4677,1349,4
1029,4031,5
4661,1831,4
3081,3081,10
1657,4016,8
3960,1396,3
4884,4884,10
46,46,10
357,357,10
5101,1434,4
3983,205,3
638,3915,8
2160,2160,10
7,4032,5
5213,5213,10
4034,1769,0
1339,4747,9
1326,4525,9
4359,174,4
1666,4897,9
1461,4723,9
3958,455,3
905,4041,5
4431,4431,10
2907,1444,1
1330,4649,9
2000,417,1
3850,1323,3
3978,231,3
2785,524,1
701,701,10
2446,798,1
1354,4034,5
3708,1298,2
2504,2504,10
2996,1215,1
1030,1030,10
3581,454,2
4307,4307,10
3958,881,3
2833,2833,10
241,1866,6
869,4294,9
1838,3735,7
98,4040,5
2051,2051,10
3854,3854,10
902,3189,6
770,4037,5
3350,561,1
832,1897,6
3840,353,3
3817,820,2
1828,2560,6
3007,210,1
1731,2364,6
2518,1804,1
3570,1286,2
4205,936,4
3177,3177,10
3488,3488,10
738,4068,9
212,4034,5
453,453,10
4420,1435,4
1463,2572,6
1546,4046,5
952,3630,7
369,4406,9
1609,2814,6
1847,4768,9
186,4040,5
1425,4034,5
1036,3355,6
4647,1801,4
1550,4042,5
5341,253,4
1061,4178,9
3832,3832,10
2527,1566,1
1104,4033,5
1835,2144,6
797,797,10
4161,4161,10
1823,2172,6
464,2094,6
4297,1140,4
102,2084,6
1126,1126,10
4997,103,4
308,4046,5
3379,3379,10
431,431,10
178,4034,5
5182,5182,10
1396,4261,9
3566,1252,2
5315,1758,4
4639,1667,4
2066,291,1
2147,2147,10
752,4034,5
765,2117,6
2968,370,1
2173,1390,1
1781,1781,10
1130,2135,6
4061,24,4
5212,1209,4
3584,3584,10
3316,358,1
3,3850,8
1088,4051,5
4160,1507,4
5086,615,4
3918,199,3
2802,2802,10
1328,1328,10
564,2754,6
173,4042,5
905,3929,8
1262,4453,9
1351,1991,6
3131,3131,10
1671,4045,5
325,2574,6
4164,1344,4
747,4042,5
3928,3928,10
3073,400,1
1035,4274,9
1204,1204,10
867,3485,6
4278,102,4
3913,1279,3
1854,4575,9
2175,159,1
1752,4042,5
1156,4450,9
4949,4949,10
4041,1795,0
3475,3475,10
527,527,10
4045,1737,0
5278,5278,10
1538,3420,6
182,2638,6
751,751,10
755,3467,6
4050,1661,0
1711,4529,9
3159,851,1
3519,811,1
3109,3109,10
4947,517,4
2575,1086,1
4042,1363,0
4912,4912,10
3069,470,1
4822,1483,4
4053,1011,0
74,74,10
4041,1563,0
5279,457,4
4372,1008,4
1877,1877,10
4141,1126,4
4045,1371,0
143,4038,5
902,4582,9
4715,152,4
4130,4130,10
1510,4047,5
4459,4459,10
3528,48,1
4916,1836,4
4042,1789,0
211,5352,9
4034,174,0
411,2030,6
5285,211,4
1358,4549,9
1921,1637,1
1480,4653,9
4041,1593,0
4461,1753,4
3623,1162,2
4041,1331,0
2588,1314,1
1005,3967,8
4045,1401,0
729,729,10
4028,1505,0
1629,4045,5
1267,4035,5
2532,2532,10
1757,3693,7
1058,1058,10
673,4360,9
2931,1036,1
2699,380,1
4050,118,0
2703,584,1
4803,4803,10
1249,4538,9
1011,5078,9
4038,274,0
4042,82,0
4577,718,4
2079,2079,10
2340,1566,1
1835,4050,5
3376,1093,1
3882,3882,10
2585,445,1
1757,3420,6
1607,4041,5
5373,211,4
1806,4771,9
4100,1078,4
3986,281,3
4032,1659,0
4031,489,0
1183,1871,6
434,4209,9
4034,630,0
2462,1858,1
4795,1091,4
2331,1072,1
2788,966,1
1146,4053,5
1798,4473,9
3205,3205,10
2112,875,1
2687,1096,1
965,2186,6
3617,577,2
4034,368,0
2243,1265,1
4475,366,4
5008,5008,10
4560,456,4
481,481,10
519,3997,8
4037,114,0
1410,1975,6
4226,4226,10
735,2000,6
1129,4053,5
2804,386,1
4034,2,0
5241,581,4
5338,1698,4
5121,235,4
1443,5259,9
470,4046,5
5114,1107,4
825,825,10
18,2064,6
1341,4638,9
4424,1677,4
1986,1157,1
1154,1154,10
3108,1757,1
1582,4041,5
876,4842,9
1683,4045,5
60,3850,8
1846,1846,10
5210,5210,10
227,4034,5
372,372,10
4774,765,4
5228,1101,4
1151,2475,6
2175,2175,10
243,1990,6
5339,113,4
3978,3978,10
401,5147,9
2992,328,1
4551,290,4
592,2356,6
433,4038,5
1504,3179,6
1809,1809,10
3338,1345,1
631,4309,9
4653,1465,4
281,5198,9
3692,1756,2
906,4034,5
301,4839,9
4300,1320,4
5238,5,4
1831,3196,6
1740,3819,7
465,2358,6
4418,1092,4
1027,1027,10
3802,1230,2
1417,4929,9
885,4038,5
2830,2830,10
573,3123,6
135,2492,6
594,4534,9
3581,1276,2
2523,1412,1
405,4723,9
3159,3159,10
3687,1862,2
1765,4655,9
3086,1368,1
1740,4589,9
4421,418,4
4973,1147,4
1946,1725,1
1662,4035,5
369,5064,9
1708,2243,6
3451,1387,1
1439,4031,5
389,4839,9
955,5170,9
1700,1700,10
3530,1229,1
3503,3503,10
25,5309,9
5329,1329,4
5295,1007,4
5306,5306,10
17,2255,6
779,779,10
3931,307,3
4729,1731,4
1230,2937,6
464,3713,7
778,3229,6
406,4042,5
5094,1353,4
2866,482,1
1678,4033,5
102,102,10
315,2270,6
1174,5110,9
986,4028,5
1541,4053,5
1905,1905,10
1605,3886,8
3834,402,3
238,2373,6
375,4847,9
1252,3566,7
3328,434,1
1698,1931,6
4287,926,4
158,4963,9
5212,234,4
1123,1123,10
3298,632,1
2926,2926,10
1452,1452,10
3777,602,2
4057,1136,4
1586,2175,6
3255,3255,10
2600,1824,1
1937,1163,1
4053,1841,0
350,3850,8
1510,4102,9
662,2622,6
113,5339,9
371,4259,9
1028,3967,8
1082,4040,5
952,4028,5
1237,2289,6
2107,2107,10
1208,2415,6
4593,1036,4
3886,1797,3
4843,182,4
875,875,10
4377,1530,4
2165,311,1
4015,821,3
1288,4045,5
3233,3233,10
4035,1359,0
926,5288,9
4050,948,0
3515,28,1
3059,908,1
1419,3135,6
1593,5361,9
4847,440,4
1761,4041,5
4042,650,0
1257,4984,9
927,4063,9
538,3448,6
2780,2780,10
4045,396,0
4031,1581,0
4046,1170,0
4583,4583,10
4937,985,4
56,56,10
1471,4891,9
4034,1064,0
4373,150,4
1321,2195,6
1619,4033,5
286,2388,6
1744,4041,5
4042,942,0
3637,471,2
4038,610,0
1666,3149,6
853,853,10
2140,859,1
5159,507,4
3735,1838,2
1354,4815,9
1067,3533,6
309,2171,6
4045,30,0
4046,1334,0
4034,1490,0
4034,1094,0
2787,1186,1
4819,298,4
400,400,10
4932,724,4
302,3918,8
2203,2203,10
3476,1213,1
877,3980,8
4039,1811,0
4053,230,0
4041,648,0
4041,386,0
4045,456,0
4041,124,0
4045,194,0
492,3214,6
4046,968,0
5360,617,4
1566,3570,7
1452,4084,9
4034,1124,0
5365,937,4
548,5326,9
1750,1750,10
4032,422,0
4032,26,0
4107,1784,4
1518,2131,6
5006,1593,4
1801,4981,9
2858,2858,10
883,4830,9
2115,591,1
1528,3429,6
4046,1132,0
147,2740,6
2122,406,1
3187,3187,10
1990,1295,1
1592,4037,5
4034,1422,0
4679,552,4
152,152,10
4582,94,4
4042,904,0
478,2302,6
4032,56,0
5256,1323,4
1162,2667,6
3826,956,2
2113,180,1
3948,1497,3
3590,71,2
3,4035,5
1398,3185,6
5087,5087,10
4908,1761,4
150,2777,6
4891,1073,4
4551,1412,4
4331,179,4
544,4038,5
119,3804,6
3531,3531,10
5334,5334,10
397,5121,9
496,496,10
1017,4034,5
56,4425,9
3967,266,3
4094,1810,4
4891,1761,4
3139,1522,1
1759,3850,8
1689,4031,5
948,3270,6
4182,1068,4
2434,503,1
409,4995,9
1853,2541,6
2418,1381,1
857,4634,9
90,4053,5
1136,4032,5
1332,5332,9
5010,46,4
1362,4044,5
1794,4031,5
1770,4360,9
1151,1151,10
1216,4136,9
5133,534,4
1079,4418,9
2954,2954,10
4765,800,4
287,5049,9
1480,1480,10
949,4278,9
5217,375,4
255,2259,6
500,4577,9
4520,896,4
845,4820,9
407,4189,9
3958,332,3
698,698,10
644,4046,5
579,3679,7
5215,1567,4
439,4053,5
2501,2501,10
395,4083,9
3100,20,1
5326,579,4
1645,4832,9
1548,4041,5
3955,750,3
2737,1264,1
7,2243,6
5092,981,4
3958,362,3
434,4031,5
5229,412,4
244,4793,9
1414,4664,9
846,4155,9
1526,4054,9
264,5227,9
727,5241,9
796,2346,6
3808,435,2
3308,1286,1
4648,4648,10
2068,781,1
5084,1791,4
4261,1396,4
591,3886,8
1341,4034,5
1808,3373,6
357,4671,9
844,4555,9
509,5161,9
2076,450,1
1749,4088,9
1242,3305,6
4857,900,4
1136,2298,6
2808,2808,10
4016,1713,3
750,4034,5
1247,1247,10
1163,5066,9
1750,4314,9
29,4622,9
1830,4877,9
3829,3829,10
2856,401,1
4622,1374,4
4152,1520,4
794,794,10
858,4042,5
5277,1603,4
3421,274,1
662,3553,7
4725,746,4
331,4008,8
1307,4034,5
654,3476,6
428,428,10
368,4116,9
1790,2233,6
4050,1412,0
3408,1422,1
2231,2231,10
1439,2663,6
4750,708,4
564,2175,6
4256,903,4
3507,986,1
1438,3259,6
236,4981,9
3669,391,2
2832,1273,1
1449,1449,10
4288,523,4
1157,4615,9
4240,1782,4
3651,695,2
4151,147,4
1778,1778,10
5074,1276,4
4035,1725,0
1105,2494,6
4947,560,4
2135,1265,1
3488,1753,1
78,2699,6
417,2297,6
4053,1322,0
1395,4034,5
2034,316,1
823,5367,9
862,2482,6
2533,2533,10
2627,17,2
1407,4042,5
4042,1308,0
4717,958,4
1508,4046,5
4053,956,0
4053,694,0
5115,5115,10
308,2025,6
153,4039,5
982,3254,6
4045,658,0
4045,792,0
1077,3010,6
4044,1254,0
4031,636,0
4038,1530,0
524,524,10
3147,1378,1
1051,4048,5
1762,3229,6
4032,1148,0
4042,1734,0
4133,249,4
4035,316,0
2327,2327,10
1421,2795,6
190,2283,6
5033,1753,4
4041,1276,0
4041,1410,0
4028,1054,0
4046,1858,0
924,4050,5
1693,4126,9
279,2711,6
641,3986,8
1545,1545,10
4909,4909,10
5141,914,4
1437,2779,7
4044,1156,0
1457,5294,9
4031,800,0
4034,149,0
4034,283,0
235,4053,5
467,4051,5
1605,4041,5
18,4035,5
1831,4053,5
599,3204,6
1653,1878,6
108,4066,9
4107,151,4
540,4315,9
4598,239,4
1640,3447,6
307,5175,9
833,2966,6
1450,4564,9
4116,279,4
225,4172,9
4031,568,0
4311,1842,4
1345,4069,9
4034,575,0
4034,313,0
180,3644,7
1691,5086,9
729,3549,7
836,2054,6
614,2823,6
4108,1351,4
1311,2886,6
3246,1452,1
5211,5211,10
97,4041,5
488,2357,6
3008,1334,1
250,2635,6
1682,4988,9
1301,2014,6
4034,343,0
152,2243,6
4229,607,4
4034,81,0
22,2895,6
471,4053,5
1769,4009,8
4901,604,4
1185,2846,6
4321,909,4
4456,711,4
402,4333,9
4454,533,4
4034,111,0
2831,2831,10
877,5299,9
2771,551,1
2657,325,1
4634,4634,10
1225,4034,5
93,4031,5
3843,246,3
1627,3752,7
996,4505,9
4030,729,0
1043,3725,7
7,2841,6
386,5241,9
1425,4064,9
12,3423,6
822,822,10
1440,4032,5
1311,3850,8
539,4045,5
1152,3795,7
5333,1022,4
1162,4726,9
163,4608,9
2512,1051,1
1070,5374,9
890,4041,5
1113,4046,5
5354,1310,4
4941,4941,10
3102,173,1
1461,4034,5
5196,1621,4
2638,755,1
4159,4159,10
2965,1301,1
2755,1519,1
4488,4488,10
3925,1472,3
1444,4034,5
705,4891,9
829,4125,9
1604,2206,6
5329,616,4
686,3850,8
3915,600,3
1043,3990,8
1619,4814,9
3188,1732,1
4054,1305,4
2737,745,1
4166,1353,4
915,2867,6
1245,3258,6
1650,4038,5
4522,585,4
4188,1703,4
1125,2126,6
2838,1065,1
890,2277,6
1552,4042,5
1653,4046,5
289,4045,5
1219,3130,6
154,4838,9
2108,2108,10
2735,1145,1
586,5221,9
1053,5171,9
992,3056,6
552,552,10
16,4662,9
1679,1984,6
1351,2034,6
1535,4042,5
1859,4051,5
812,4155,9
1724,5240,9
886,2896,6
1066,4042,5
1657,3401,6
4263,1743,4
1515,4034,5
2618,446,1
5067,614,4
4164,52,4
4255,4255,10
696,4987,9
4274,733,4
1660,3147,6
3399,87,1
4031,1204,0
5072,934,4
2496,50,1
464,5018,9
759,2531,6
2704,1025,1
871,3500,6
4262,1449,4
5287,1724,4
1124,5171,9
4050,631,0
1252,4475,9
4942,1220,4
2804,705,1
940,4031,5
2159,1640,1
777,2653,6
5239,5239,10
4042,199,0
4355,1289,4
572,4630,9
572,3931,8
2021,1726,1
862,3577,7
538,2869,6
4709,343,4
3066,145,1
1304,3754,7
4046,719,0
4251,1435,4
4031,1660,0
4046,853,0
4046,195,0
4035,1468,0
2917,187,1
4786,4786,10
5161,1288,4
998,2247,6
4916,672,4
685,4508,9
1531,2238,6
4042,363,0
4043,1137,0
182,3708,7
883,4319,9
1054,2860,6
4337,569,4
4046,883,0
1497,4032,5
3048,1306,2
450,4270,9
4035,1498,0
1248,4599,9
4005,221,3
4131,729,4
4034,777,0
4044,47,0
59,2026,6
1554,3338,6
548,5241,9
4032,337,0
1069,4041,5
4900,922,4
4248,963,4
178,3668,7
401,1894,6
180,2068,6
165,2613,6
487,2181,6
701,4045,5
2406,2406,10
3027,1457,1
4046,913,0
478,4041,5
94,4410,9
1183,3102,6
850,850,10
4034,1465,0
4034,1203,0
4033,167,0
3203,3203,10
4034,941,0
4795,1798,4
4034,545,0
4038,1011,0
4038,353,0
4119,1049,4
1207,5045,9
5254,5,4
1235,4461,9
5335,5335,10
3967,1754,3
1121,4235,9
4907,371,4
827,2979,6
4041,495,0
5034,1350,4
3117,399,1
2541,1853,1
1551,5360,9
5263,396,4
551,4072,9
4034,1233,0
5024,477,4
4033,197,0
1481,4050,5
4034,971,0
4313,1209,4
5045,53,4
3483,929,1
1993,1382,1
2224,344,1
566,4041,5
3462,537,1
1199,2155,6
1202,5339,9
542,4108,9
1832,4046,5
3866,439,3
1152,1152,10
4516,4516,10
1140,4041,5
1464,4050,5
3106,1493,1
1627,2310,6
1293,3731,7
2899,745,1
1018,4041,5
3457,381,1
549,4041,5
2191,1088,1
584,2601,6
451,4044,5
963,5135,9
1545,4641,9
3603,6,2
4535,1553,4
825,2465,6
1625,3240,6
345,3079,6
1123,4041,5
654,4041,5
628,5137,9
1694,4034,5
4883,1146,4
5108,646,4
4409,1537,4
1481,2682,6
4105,592,4
2136,2136,10
29,2344,6
4314,178,4
1088,4777,9
1195,4377,9
3939,3939,10
4196,1723,4
4205,400,4
104,4050,5
3967,113,3
1251,3416,6
160,4284,9
2434,612,1
47,3999,8
336,3407,6
218,3111,6
5096,966,4
1211,4041,5
2309,1316,1
1319,4823,9
35,4726,9
3944,1596,3
475,3891,8
3931,1374,3
223,3431,6
110,3449,6
988,4037,5
2049,1694,1
3095,1673,1
4283,4283,10
672,3423,6
592,3997,8
4612,4612,10
4069,1621,4
1191,4034,5
963,4963,9
4963,1822,4
5304,5304,10
3830,3830,10
4193,884,4
693,3594,7
2962,611,1
26,4792,9
1394,4601,9
4947,1622,4
3563,1817,2
3530,1832,1
671,2733,6
5267,5267,10
5076,1438,4
2869,538,1
4169,1727,4
4384,1433,4
3312,1489,1
2232,2232,10
2528,104,1
210,3007,6
4058,454,4
1008,3773,7
889,2843,6
3186,1419,1
4485,4485,10
1645,4313,9
22,4752,9
87,2152,6
2946,989,1
784,3048,7
1146,3886,8
3253,3253,10
2174,1214,1
795,5015,9
5063,1642,4
4026,695,3
2398,652,1
925,5343,9
1572,2464,6
1114,2507,6
236,4634,9
4519,320,4
414,4028,5
1687,2940,6
1413,1413,10
1123,2105,6
3775,234,2
4160,1135,4
4046,1287,0
2627,1767,2
13,5079,9
658,2705,6
884,2979,6
3164,1129,1
4706,1061,4
2434,2434,10
1211,2471,6
4822,655,4
4237,4237,10
422,2136,6
846,4045,5
3409,277,1
4045,939,0
205,2118,6
437,1988,6
4050,1125,0
5034,5034,10
4131,1821,4
562,3919,8
1518,4042,5
3560,3560,10
5062,1377,4
4042,1485,0
5363,5363,10
496,4042,5
4053,1133,0
1127,5283,9
829,4045,5
1540,3226,6
515,2689,6
633,3119,6
3265,1485,1
4581,4581,10
4046,1743,0
3107,3107,10
4046,1481,0
4050,1551,0
4034,1637,0
4910,4910,10
2481,1732,1
1036,4578,9
4042,1253,0
4035,97,0
4042,1387,0
4042,991,0
4248,1823,4
4032,801,0
4053,1035,0
2952,180,1
4142,554,4
1238,4587,9
5,5238,9
4806,1593,4
4041,1453,0
4924,1231,4
1180,1180,10
1464,3900,8
2983,2983,10
4046,1511,0
1509,1509,10
1532,3657,7
3138,1067,1
1383,4038,5
1621,4028,5
1722,4032,5
4034,1667,0
1285,4041,5
1609,4050,5
2137,375,1
816,4041,5
4042,1283,0
2201,2201,10
4032,569,0
1417,2670,6
213,4213,9
727,727,10
3022,1765,1
759,3820,7
4004,4004,10
2530,2530,10
4041,959,0
4028,341,0
4045,767,0
90,5230,9
4333,4333,10
4794,1255,4
3154,394,2
5153,179,4
1587,4721,9
2232,1764,1
674,4033,5
1450,4083,9
2164,2164,10
3127,1765,1
2689,1134,1
4473,992,4
1520,3278,6
4032,1257,0
4582,637,4
4031,483,0
453,4936,9
4032,995,0
6,4032,5
1839,4034,5
5274,221,4
4801,809,4
893,3839,8
306,4370,9
1378,4045,5
1248,4033,5
1997,1130,1
1753,3240,6
4039,153,0
1456,4495,9
3025,1413,1
4034,1861,0
4792,449,4
912,4053,5
1574,4663,9
3013,1831,1
150,150,10
3514,3514,10
4800,327,4
4034,258,0
4553,793,4
5144,111,4
1506,3420,6
1424,2283,6
4311,4311,10
4577,772,4
3973,533,3
1987,287,1
4887,235,4
24,3280,6
4034,288,0
5332,5332,10
3858,3858,10
1469,4053,5
823,823,10
1134,1134,10
4187,4187,10
5133,1601,4
3967,973,3
2991,1017,1
257,2188,6
1375,3248,6
457,457,10
1158,3667,7
1213,4963,9
872,4662,9
4034,56,0
3241,1008,1
973,3967,8
5208,5208,10
2260,2260,10
367,2058,6
1871,1324,2
1721,3186,6
3096,1413,1
2319,922,1
1216,4709,9
1136,2647,6
1966,1039,1
745,4792,9
147,4976,9
1478,1478,10
949,5113,9
4,4,10
244,2130,6
300,4042,5
3281,3281,10
3850,6,3
2638,1036,1
531,4519,9
1779,4799,9
1807,1807,10
1162,4641,9
1963,927,1
984,4082,9
2416,886,1
1813,4031,5
637,4582,9
2867,398,1
1951,1218,1
1389,1989,6
840,5236,9
81,4034,5
1082,4504,9
3791,814,2
783,2533,6
5186,5186,10
918,2993,6
624,4810,9
3625,3625,10
1409,4917,9
1479,3192,6
4314,1000,4
3954,3954,10
4265,4265,10
1283,3886,8
1327,4031,5
1428,4035,5
1288,5167,9
3196,1549,1
1074,5315,9
3588,3588,10
1689,3266,6
908,2309,6
3187,81,1
5328,603,4
4313,518,4
553,553,10
37,4385,9
501,4119,9
2806,2806,10
1699,3510,6
1469,2349,6
4300,1008,4
1046,5271,9
2617,1288,1
4609,4609,10
579,2010,6
1937,731,1
3135,3135,10
3932,709,3
4938,4938,10
100,100,10
2490,1290,1
2866,151,2
1279,4837,9
853,4033,5
1208,1208,10
1231,2919,6
4053,1701,0
1368,4869,9
1610,4137,9
918,4394,9
2050,1717,1
1571,3030,6
2475,1468,1
5282,5282,10
755,755,10
2951,364,1
2558,2558,10
4053,1731,0
196,3014,6
598,4644,9
4053,1469,0
4361,4361,10
1480,4947,9
2280,459,1
3754,1450,2
1095,1903,6
1112,1933,6
1213,2333,6
3072,278,1
4011,611,3
4587,1569,4
124,5011,9
3684,3684,10
1597,3958,8
2105,2105,10
1601,4599,9
1450,3310,6
2714,1446,1
2044,159,1
3280,1119,1
2902,2902,10
1663,2576,6
1387,4064,9
4040,881,0
4949,158,4
391,4042,5
1382,4322,9
492,4046,5
4356,1582,4
4045,1597,0
212,3886,8
4705,4705,10
5163,11,4
178,178,10
862,2793,6
4926,1063,4
1359,5227,9
803,4300,9
4031,1179,0
4251,1484,4
965,4042,5
4046,372,0
4035,591,0
3272,1667,1
4051,1088,0
783,4554,9
374,4042,5
1541,2343,6
3150,1271,1
4579,1751,4
4598,880,4
1331,2299,6
1542,3118,6
4033,1521,0
850,3678,7
522,522,10
3886,3886,10
2509,149,1
4359,1492,4
479,4042,5
779,5038,9
4035,889,0
851,851,10
4215,4215,10
2480,13,1
4256,1834,4
4034,692,0
3909,318,3
3537,735,2
4038,238,0
1802,4739,9
2654,2654,10
827,4030,5
1151,4039,5
4028,1231,0
653,4007,8
4043,424,0
4465,1817,4
4907,4907,10
5147,949,4
4041,246,0
1283,3192,6
522,3763,7
407,1930,6
4215,1855,4
4046,828,0
1493,4041,5
396,3518,6
5236,5236,10
4031,1373,0
3970,1251,3
5150,433,4
4034,856,0
611,3359,6
4042,338,0
4452,966,4
1506,1506,10
911,4034,5
1036,4042,5
5374,529,4
290,3661,7
3309,3309,10
1835,1835,10
1991,1351,1
3037,14,1
4046,200,0
3638,3638,10
3610,1280,2
5264,823,4
2448,984,1
4215,416,4
167,1979,6
4034,624,0
4034,228,0
1053,1053,10
1485,4035,5
3985,871,3
1016,4035,5
649,4434,9
1687,4114,9
2856,2856,10
1224,5154,9
921,3113,6
5002,1413,4
199,3918,8
695,4034,5
1184,2615,6
4029,596,0
3353,150,1
2179,2179,10
1156,3253,6
2815,289,1
553,4050,5
2005,512,1
1468,4035,5
1043,3405,6
1198,3931,8
4034,916,0
1866,1561,1
3982,3982,10
539,4307,9
1102,5342,9
3710,1648,2
988,4720,9
3369,252,1
4032,80,0
1258,1258,10
678,4034,5
1507,3249,6
5011,1571,4
5003,5003,10
1850,2259,6
310,4038,5
2423,874,1
4443,800,4
54,5343,9
4315,156,4
4316,1326,4
1347,4053,5
951,2218,6
4192,1172,4
1602,1602,10
4966,4966,10
128,128,10
3134,172,1
3850,896,3
1931,1931,10
1452,4053,5
1731,3813,7
1028,3065,6
2623,2623,10
517,4205,9
1149,1149,10
850,5262,9
2952,2952,10
3313,1273,1
362,3958,8
962,4524,9
783,783,10
1111,4044,5
1470,3271,6
2586,2586,10
5,3004,6
902,2104,6
1016,3385,6
273,4131,9
4300,1472,4
3688,1289,2
1804,1804,10
886,2849,6
1145,2147,6
2846,932,1
1703,2313,6
2133,2133,10
3918,1151,3
274,4357,9
4274,1216,4
1481,2821,6
252,3886,8
1002,4034,5
348,2306,6
4634,518,4
1067,4420,9
4733,4733,10
1297,4041,5
3259,3259,10
4519,1546,4
1668,4045,5
2150,1411,1
4631,1198,4
1107,4034,5
4296,1146,4
270,4183,9
1289,4076,9
2477,2477,10
884,4030,5
4865,168,4
4280,4280,10
574,2482,6
1354,2007,6
3517,897,1
798,3976,8
1682,2931,6
1651,4045,5
308,3264,6
194,3300,6
1609,5361,9
2054,1757,1
166,4031,5
2353,2353,10
3918,1345,3
1276,4280,9
879,879,10
629,4046,5
2682,2682,10
838,4028,5
1713,4016,8
3534,1790,2
2400,775,1
4857,692,4
1042,5206,9
992,3397,6
1073,4034,5
2714,441,1
1900,1900,10
2275,1351,1
876,2334,6
4840,978,4
426,426,10
4369,88,4
5065,216,4
2719,1023,1
2229,2229,10
1029,5172,9
4035,1847,0
4035,1585,0
4262,1334,4
1534,1534,10
676,3932,8
3501,1835,1
1178,4034,5
2739,537,1
4042,742,0
1688,4551,9
4053,786,0
1056,4034,5
302,302,10
2376,1385,1
468,4741,9
1556,2397,6
4488,664,4
4045,488,0
1123,1952,6
4031,1545,0
4377,183,4
4034,1552,0
2884,2884,10
1161,4034,5
795,4496,9
642,2766,6
5284,157,4
3536,425,2
4042,1168,0
1667,3741,7
4042,906,0
4053,554,0
4053,158,0
1331,3626,7
4008,84,3
2207,2207,10
5261,1511,4
4726,946,4
4010,4010,10
1735,4035,5
4031,1837,0
510,4039,5
4046,1426,0
4045,256,0
3048,1412,1
4046,768,0
4033,1204,0
4033,808,0
4034,1716,0
142,4043,5
1474,4758,9
4042,1198,0
1754,1754,10
4053,584,0
582,4042,5
5031,5031,10
1137,4266,9
3557,3557,10
4709,550,4
4041,478,0
1801,4647,9
2364,1735,1
1641,2681,6
4045,682,0
4046,1456,0
1583,4828,9
4046,1194,0
1156,4042,5
4034,1612,0
2232,1679,1
1016,4516,9
4034,1088,0
1489,4045,5
4032,910,0
1785,4709,9
1630,1630,10
624,2734,6
565,4042,5
156,156,10
5161,288,4
1466,5282,9
690,4050,5
2661,1688,1
4033,1264,0
774,5278,9
3870,230,3
4211,1102,4
316,4925,9
373,3106,6
3121,750,1
4034,1776,0
4034,1380,0
1303,2022,6
3999,180,3
1177,1177,10
3358,1068,1
1371,4041,5
4031,166,0
1811,4039,5
1326,3967,8
4032,544,0
2013,330,1
2980,2980,10
3830,1251,2
2239,80,1
2243,150,1
3878,296,3
4692,318,4
3979,434,3
1740,2043,6
1030,4032,5
4895,973,4
2527,2527,10
124,4041,5
5241,386,4
3324,3324,10
1393,3121,6
3973,82,3
33,2403,6
1787,4586,9
416,4215,9
1835,3432,6
2311,637,1
4923,1076,4
1170,3554,7
3713,1339,2
1013,4032,5
3234,1370,1
2655,683,1
1848,2051,6
4992,1333,4
72,4881,9
237,4053,5
544,4032,5
770,4044,5
970,5152,9
1390,1936,6
1830,3579,7
17,3177,6
3850,866,3
406,3886,8
2505,2505,10
151,4000,8
2991,1096,1
9,3141,6
478,3579,7
4308,4308,10
1103,4093,9
1273,1273,10
1974,228,1
113,3025,6
3111,551,1
4541,960,4
3332,1298,1
1755,4765,9
977,4473,9
4209,519,4
1364,3313,6
150,3967,8
907,907,10
3107,323,1
625,4129,9
4635,1836,4
3190,1576,1
619,4143,9
3589,459,2
1206,4032,5
125,125,10
2185,1473,1
1070,4710,9
351,2253,6
3214,1422,1
1782,4228,9
82,4041,5
1928,1928,10
2759,103,1
5320,56,4
454,454,10
1703,3465,6
1233,2953,6
2257,2257,10
154,4108,9
4873,1460,4
626,5329,9
4610,4610,10
656,4041,5
4877,872,4
1434,4532,9
1257,1878,6
4648,223,4
4293,1107,4
595,3920,8
2614,1195,1
3422,794,1
922,3196,6
3099,505,1
2865,457,1
234,3698,7
1082,4479,9
4641,700,4
3673,231,2
963,4050,5
1958,222,1
552,2760,6
28,4202,9
4958,1843,4
4620,180,4
471,4891,9
2057,102,1
695,4026,8
4025,1042,3
2066,492,1
5309,1577,4
1179,4840,9
3301,416,1
1003,1003,10
153,4041,5
1009,2026,6
379,4053,5
3075,1774,1
1419,4046,5
1052,4008,8
3774,715,2
697,5329,9
2170,242,1
727,4041,5
4042,1602,0
3585,3585,10
221,221,10
4053,1384,0
392,4188,9
1152,3950,8
2024,2024,10
344,5051,9
1055,4191,9
828,4046,5
342,3911,8
1312,3019,6
1485,5182,9
4276,905,4
1673,3095,6
5280,1605,4
44,4031,5
4606,4606,10
