Source,Destination,Relation
2209,2209,10
3666,11195,8
8539,8539,10
6876,11858,9
4012,4012,10
1134,9158,6
8958,1817,1
2538,2538,10
5091,11372,5
10342,10342,10
2516,11100,8
855,11613,9
977,977,10
11833,3564,4
8023,4610,1
978,11372,5
4868,11368,5
11368,6670,0
5531,11371,5
4630,11384,5
4943,12340,9
9147,4711,1
9046,4049,1
5487,7566,6
8866,204,1
11645,1555,4
12054,5681,4
11386,5609,0
5977,11555,9
9477,6076,1
6304,11372,5
29,8787,7
1048,8901,6
4302,9872,6
11519,4458,4
9889,9889,10
12000,1645,4
1083,11372,5
3065,10294,6
2394,7837,6
2987,12142,9
3671,11283,8
10079,5176,1
7892,4121,1
4556,7905,6
12519,4271,4
6568,11386,5
10306,2989,1
5305,11389,5
3804,11472,9
11368,6834,0
11385,6864,0
11979,1125,4
11878,859,4
895,9008,6
1292,12608,9
11280,1317,3
756,11385,5
4483,11372,5
6827,9518,6
6730,9188,6
2969,8349,6
7004,2620,1
4779,11337,8
11385,5261,0
6186,11368,5
6744,12678,9
11027,624,2
450,9249,6
11373,5551,0
11373,5155,0
12149,4809,4
5057,11372,5
3326,12428,9
955,955,10
397,11383,5
6468,9912,6
9268,3997,1
11932,4791,4
11941,3602,4
2758,2758,10
3999,7074,6
7767,4855,1
9599,3821,1
4365,11368,5
10951,6549,2
11388,6243,0
3087,3087,10
8494,1118,1
11386,6065,0
8140,1803,1
11385,4633,0
2335,11385,5
12732,4541,4
5340,5340,10
6757,11390,5
129,11359,8
11325,6077,3
4939,11368,5
6587,8460,6
1536,11390,5
6832,6832,10
7143,7143,10
2305,2305,10
3245,11372,5
8441,4220,1
6369,8513,6
4108,4108,10
7472,7472,10
6065,11386,5
3940,11385,5
11393,5095,0
10417,1799,1
8332,4180,1
3488,9403,6
11377,5181,0
6710,7345,6
1698,11115,8
11381,5385,0
4887,12208,9
12158,2706,4
11217,11217,10
11384,4996,0
11384,4600,0
8738,1428,2
8479,1565,1
11813,6753,4
3836,8733,6
12180,3452,4
4244,11386,5
6389,12415,9
11385,2402,0
4090,11837,9
9294,321,1
1528,11384,5
11386,3310,0
5287,11386,5
5806,12055,9
12208,5906,4
6125,8043,6
12016,5409,4
10956,10956,10
9059,211,1
11377,3474,0
11384,4764,0
11393,2468,0
11384,4368,0
530,8981,6
880,8751,6
3505,7202,6
7297,2276,1
11372,5182,0
7049,6653,1
11311,4483,3
897,11933,9
9265,2476,1
3825,10788,7
11372,4658,0
9629,7,1
11386,3998,0
11368,2536,0
11386,3602,0
12583,5173,4
5353,11602,9
12041,3452,4
1734,11389,5
11485,1995,4
7731,6444,1
9415,6780,1
2988,11368,5
2574,7937,6
2474,8707,6
11391,4318,0
12325,6650,4
9096,6695,1
4790,12071,9
10535,2068,2
11690,3224,4
12054,1547,4
7016,456,1
11906,4362,4
564,11127,8
8801,1717,1
11717,128,4
1390,11372,5
4017,11371,5
3633,3633,10
4011,11385,5
9489,4380,2
5182,9360,6
11368,2432,0
4307,11350,8
5436,5436,10
1407,9840,6
3542,11385,5
5589,11373,5
6557,8747,6
553,12629,9
12510,2300,4
11384,2533,0
11386,3370,0
3962,3962,10
11359,1389,3
11371,2311,0
7239,7239,10
8609,6445,1
11088,5354,3
5765,5765,10
11115,1151,3
11999,5835,4
10884,966,2
2117,10800,7
7568,7568,10
12271,2382,4
1768,10488,7
3160,7852,7
12710,4579,4
12568,6594,4
2604,12479,9
8004,1272,1
3140,9802,6
11371,4602,0
5342,11752,9
11394,463,0
4269,10376,6
11372,5114,0
10263,2329,1
1108,7217,6
2639,11377,5
6986,550,1
8203,3039,1
4046,9713,6
11368,2596,0
10243,4844,1
7730,5205,1
10322,6685,1
6786,6786,10
475,11393,5
2170,11377,5
3194,11473,9
11697,3653,4
5028,11392,5
10107,4980,1
778,11635,9
1377,11368,5
7639,1680,1
11388,2109,0
2960,11425,9
7959,5225,1
3139,7345,6
3590,10610,7
6897,12040,9
8584,314,1
532,12273,9
11388,110,0
11390,1343,0
11604,1132,4
2469,11088,8
9341,2796,1
2029,11764,9
688,11371,5
12016,4030,4
6555,7655,6
5523,10688,7
9429,5685,1
5413,7462,6
5705,10409,6
6342,11292,8
5092,11558,9
3647,11391,5
9782,3307,1
4383,8901,6
11372,3279,0
3583,9180,6
10367,2505,1
11337,1153,3
7741,2622,1
11368,365,0
11375,1655,0
10111,4556,1
10113,3527,1
7051,3716,1
1725,11386,5
12357,4494,4
5791,11367,5
11270,5835,3
6361,11372,5
7164,1041,1
5585,11393,5
11876,5308,4
8118,89,1
170,7934,6
11219,571,3
8345,560,1
2165,11385,5
4949,8731,6
6812,11882,9
4278,12003,9
10707,5343,2
3729,3729,10
7093,7093,10
5528,11778,9
11379,438,0
11379,42,0
11377,1339,0
10370,10370,10
11371,2139,0
738,12307,9
11670,4810,4
8896,8896,10
11337,1713,3
1005,1005,10
11369,1565,0
11368,529,0
11368,133,0
1482,11374,5
9202,3246,1
4369,4369,10
11873,5726,4
1618,8622,6
4703,9108,6
4022,8750,6
11388,42,0
7320,52,1
9432,3200,1
7627,31,1
11376,460,0
3911,10572,7
8114,8114,10
360,9341,6
11532,4634,4
9977,6666,1
11999,3536,4
2380,11383,5
9081,3496,1
12570,3790,4
793,11377,5
4237,9115,6
9917,9917,10
8070,1116,1
621,7610,6
1117,11386,5
6579,11384,5
7300,440,1
12588,1622,4
12241,805,4
11878,3390,4
6202,8020,6
11384,526,0
5219,11372,5
366,8174,6
7588,3446,1
5424,12222,9
1953,10417,6
10341,4174,1
9113,855,1
3383,11933,9
35,8192,6
8895,1036,1
12190,6637,4
11783,32,4
11083,108,3
6453,11368,5
3581,12268,9
4510,7299,7
610,7334,6
11414,2631,4
12019,3341,4
6053,8331,6
1796,11386,5
5800,10389,6
2578,12081,9
11758,2549,4
6524,9618,6
5332,11384,5
3876,11372,5
11451,11451,10
12542,4197,4
11724,6779,4
4863,11384,5
11428,3079,4
3648,10169,6
1162,12452,9
927,9847,6
11372,980,0
3589,11938,9
4144,11567,9
9288,4834,1
4458,9001,6
139,10408,7
11516,5176,4
11741,4810,4
530,530,10
10219,10219,10
8948,1805,1
8,9768,6
3511,11384,5
7171,7171,10
4180,11373,5
8697,4700,1
5377,11325,8
415,11385,5
2333,2333,10
12428,4658,4
12188,5703,4
859,859,10
3042,11384,5
4136,4136,10
11394,6085,0
1259,7345,6
11173,1207,3
10203,2163,1
2662,2662,10
9938,6114,1
11491,6218,4
5153,7149,6
11636,2579,4
7368,957,1
11833,4588,4
4465,4465,10
4809,8077,6
1606,9136,6
6260,9401,6
9067,749,1
1192,11789,9
9947,6638,1
9699,6592,1
5944,11789,9
3354,3354,10
3268,11372,5
6578,12189,9
5518,11381,5
12661,3170,4
10442,2414,2
1866,12494,9
11385,5725,0
2074,11265,8
7924,2468,1
9739,5035,1
5613,12518,9
7564,4349,1
1609,8486,6
3683,3683,10
2193,12114,9
1386,8219,6
12634,4267,4
6618,8263,6
11386,6633,0
9540,2324,1
9961,2663,1
11394,5457,0
4700,11202,8
6354,10412,6
3862,10215,6
3373,11372,5
4094,9293,6
5436,7249,6
9288,4894,1
283,12350,9
11851,5818,4
6714,9848,6
933,11863,9
9413,1533,1
3150,11368,5
11377,6273,0
6624,12114,9
8613,630,1
12104,1761,4
2907,11379,5
6977,4606,1
8354,5226,1
3947,11372,5
3106,11451,9
3973,9543,6
11368,5859,0
11385,5493,0
9194,1337,1
6767,11386,5
2176,12248,9
1255,7993,6
1552,11372,5
5974,11377,5
12029,6273,4
941,11929,9
10683,1784,2
11385,3494,0
11829,5236,4
1835,11115,8
3255,11368,5
11915,5785,4
12596,6854,4
3582,11384,5
11391,4850,0
1489,6963,6
12513,5077,4
10275,5198,1
6209,11383,5
7476,471,1
11547,11547,10
11649,338,4
12419,4230,4
12544,997,4
4821,11449,9
6365,7829,6
9245,6637,1
10674,3002,2
1943,7696,6
6655,11368,5
11337,6415,3
11368,5627,0
8138,1594,1
1665,11384,5
11368,5231,0
1434,11368,5
5464,5464,10
11384,5856,0
6004,9385,6
257,11856,9
626,626,10
1393,11667,9
3990,3990,10
12041,6019,4
11373,6471,0
11372,5750,0
7473,889,1
7267,7267,10
2429,2429,10
11385,3658,0
3339,11372,5
5793,5793,10
10312,32,1
5243,12538,9
9972,109,1
243,11373,5
8059,203,1
4332,11965,9
6866,11575,9
1232,8981,6
5529,11386,5
11394,3786,0
442,7872,6
5011,5011,10
7119,2127,1
11368,5523,0
11519,624,4
8479,2717,1
12631,2746,4
2976,12029,9
11945,2203,4
11393,3328,0
3444,11372,5
7883,4845,1
6814,6814,10
418,11384,5
3082,12615,9
6572,8321,6
11381,3618,0
3221,11368,5
12406,1381,4
3779,3779,10
11385,3426,0
4054,10257,6
4767,11108,8
11373,4240,0
4433,12395,9
11388,3037,0
11445,6440,4
4789,12023,9
2011,10910,7
6132,12187,9
5048,11717,9
11385,1427,0
10843,4339,2
11681,5984,4
3526,11502,9
12371,5153,4
8121,1624,1
3326,11368,5
5246,11656,9
11384,5916,0
6138,11371,5
9143,3128,1
1830,11456,9
12140,5112,4
11381,4306,0
11372,5810,0
11372,6206,0
11709,1086,4
11385,3718,0
6376,6988,6
6479,11851,9
1103,9097,6
11882,6461,4
11373,4008,0
899,11399,9
1505,11368,5
11375,2583,0
280,11372,5
9472,2646,1
11386,2627,0
8762,4414,1
8904,1607,1
11557,5598,4
11830,604,4
12230,5919,4
11219,3102,3
12132,5660,4
10058,1564,1
2698,9693,6
11393,3784,0
4851,10164,6
11384,5684,0
7116,7116,10
5971,10189,6
12461,6909,4
3757,3757,10
11709,1378,4
4645,11629,9
72,10906,7
11343,599,3
11834,1386,4
6592,11467,9
11383,2649,0
5560,5560,10
12625,297,4
1033,1033,10
11384,3161,0
5990,9325,6
6315,10807,7
3285,7601,6
11372,3975,0
10508,3164,2
11385,1883,0
9025,3153,1
7559,770,1
12029,4138,4
11501,11501,10
10343,5384,1
1203,9069,6
11385,963,0
2223,9421,6
8142,8142,10
1893,8634,6
12073,676,4
251,251,10
11579,3663,4
336,11636,9
1583,12115,9
3588,10896,7
3779,11386,5
3585,8190,6
4694,11371,5
9945,9945,10
6581,6581,10
1060,11377,5
11806,4845,4
5107,5107,10
9536,5219,1
580,580,10
4268,8230,6
5758,8302,6
5929,11628,9
4311,12119,9
12045,2107,4
4300,7716,6
1164,11389,5
323,11468,9
11311,3172,3
10125,4097,1
11372,3743,0
1908,12478,9
4401,7854,6
4994,12555,9
11368,1621,0
10384,2999,1
4174,7646,6
11955,1068,4
3226,9954,6
6163,11373,5
8302,5259,1
10838,1720,2
2450,9975,6
3455,9000,6
6009,11824,9
11201,3466,3
5940,11369,5
11386,164,0
12254,1541,4
2815,11257,8
6603,11372,5
12448,6223,4
93,12074,9
4253,9201,6
11105,1071,3
4434,11383,5
8660,3725,1
2005,10781,7
10631,1025,2
4494,8272,6
11393,1717,0
11384,3617,0
2229,8150,6
11766,4696,4
12361,2639,4
9345,4206,1
11153,6753,3
8551,3726,2
9985,4979,1
6318,10309,6
1124,11373,5
8894,3091,1
9080,5843,1
5546,11140,8
8740,6316,1
11583,2086,4
6372,11385,5
11372,1512,0
9324,4082,1
282,10912,7
558,558,10
10247,10247,10
1026,11377,5
12720,1617,4
2313,10986,7
2420,9619,6
5212,12299,9
7040,6066,1
8117,205,1
233,11368,5
3671,9906,6
2361,2361,10
9338,3213,1
5356,11372,5
6650,7807,6
6664,11821,9
7242,5813,1
6546,11088,8
6615,11384,5
11798,452,4
4887,11372,5
11468,323,4
3633,11368,5
8307,3215,1
8885,732,1
2128,12698,9
6129,11373,5
11873,6354,4
6644,9453,6
11373,2001,0
2495,11379,5
2791,12305,9
11171,5984,3
718,10299,6
3382,3382,10
10215,4701,1
1908,1908,10
1078,10568,7
5993,12366,9
3235,10975,7
347,347,10
3711,3711,10
12253,880,4
11104,806,3
3326,9566,6
676,676,10
12469,2281,4
3249,12029,9
6557,7368,6
2608,11391,5
11980,5588,4
11371,536,0
6560,12265,9
8859,2633,1
6075,7542,6
10988,6248,2
11257,6301,3
11369,358,0
11386,388,0
12121,2719,4
11441,2558,4
3057,11383,5
764,11782,9
3182,11391,5
7069,370,1
12114,2355,4
1891,11519,9
8844,5864,1
4421,11385,5
3482,11292,8
11298,2021,3
858,12683,9
8089,1037,1
12599,2323,4
4802,9779,6
6208,7166,6
11889,1118,4
847,11432,9
4680,9121,6
4118,8860,6
11575,11575,10
3346,12390,9
10091,4607,1
4995,11385,5
8410,1988,1
11372,1736,0
4477,10670,7
12316,3472,4
4909,8167,6
2600,11385,5
3263,11388,5
654,654,10
855,11498,9
8950,3666,1
11571,205,4
2457,2457,10
9451,890,1
3174,11385,5
3498,11394,5
7382,1869,1
983,983,10
4371,11337,8
3606,11372,5
12125,692,4
10572,3998,2
6776,11831,9
11373,6875,0
2705,11385,5
2338,12180,9
9665,219,1
8010,6301,1
2769,8082,6
3362,12387,9
3201,8861,6
10298,5736,1
1675,1675,10
4072,11394,5
5874,11782,9
12077,3583,4
201,201,10
7924,5491,1
4555,9331,6
3478,3478,10
6842,6842,10
12032,6587,4
11584,6686,4
1346,10404,6
2004,2004,10
6489,9075,6
7799,3484,1
11385,6749,0
1223,11379,5
5558,11372,5
1167,12485,9
9657,895,1
3807,3807,10
3960,10577,6
8622,1618,1
2263,11372,5
11373,6643,0
11967,3481,4
5083,11386,5
1359,10340,6
8720,4301,1
8474,5092,1
6527,7340,6
8044,2102,1
409,11374,5
6533,11873,9
11972,828,4
11935,6286,4
10151,6562,1
7949,743,1
2827,10091,6
6837,7461,6
1162,11933,9
2295,11219,8
1519,12201,9
6103,11371,5
595,11802,9
1708,8707,6
6228,11379,5
5,8846,6
3658,11292,8
6286,12053,9
719,12615,9
12424,3539,4
6207,11383,5
9692,6123,1
1345,9689,6
6819,9001,6
6332,11391,5
6866,12435,9
6403,12555,9
6165,12699,9
11671,11671,10
7144,7144,10
8947,8947,10
10888,1642,2
11384,6484,0
2229,11372,5
7925,1487,1
6163,8028,6
11372,6902,0
2032,8880,6
1760,11372,5
11375,6070,0
8610,1572,1
12724,6815,4
2157,10770,7
11385,4286,0
10444,2919,2
2399,11267,8
3111,11484,9
8938,1785,1
2873,11628,9
11529,11529,10
11359,2945,3
10768,3324,2
3629,10883,7
4206,7714,6
1742,12661,9
11373,5100,0
1671,11369,5
793,7808,6
3332,3332,10
5664,8750,6
408,11372,5
10901,2552,2
3621,10148,6
11379,5932,0
5135,5135,10
11602,3821,4
6734,11751,9
11368,6547,0
608,608,10
9132,4736,1
4892,8579,6
1135,7676,6
6938,6938,10
11394,2415,0
11384,6252,0
6465,10403,6
11372,6670,0
4328,7744,6
5734,11372,5
11926,5858,4
1969,11384,5
9166,2797,1
3611,9672,6
905,10718,7
2047,8500,6
11386,5486,0
10496,6149,2
1703,11088,8
12055,2701,4
11359,2713,3
11388,4061,0
206,8724,6
9480,5436,1
7792,1923,1
4373,11379,5
7878,5841,1
6299,11379,5
11449,6876,4
11385,2055,0
9335,6365,1
5126,12071,9
9129,5732,1
12296,2303,4
12180,710,4
7584,716,1
3183,11080,8
12358,5559,4
11384,6544,0
12626,1219,4
11371,5926,0
4338,12114,9
12419,2919,4
1726,11372,5
898,8892,6
2999,11758,9
4069,7818,6
4196,11115,8
5616,11368,5
11372,6834,0
8579,3317,1
8894,6018,1
4174,10341,6
1720,11847,9
9161,642,1
12577,6839,4
8472,8472,10
4304,8616,6
1368,11503,9
3292,11453,9
11374,5544,0
9008,3983,1
1168,11369,5
10275,10275,10
11386,3255,0
5196,7269,6
11373,3033,0
12078,12078,10
5066,11377,5
5362,11511,9
4995,7876,6
306,8172,6
2978,11688,9
4847,9509,6
11371,6090,0
448,12282,9
8178,6722,1
1446,10805,7
10009,5759,1
11096,3667,3
479,11372,5
3529,9428,7
3834,8133,6
9159,1835,1
1669,11088,8
1318,9461,6
796,12136,9
11388,4517,0
11922,4903,4
6125,10716,7
11708,1944,4
7970,5387,1
9822,9822,10
11372,4603,0
9345,4774,1
327,12136,9
11447,5703,4
5781,8234,6
104,11869,9
11385,2115,0
11385,2511,0
11625,11625,10
10758,2413,2
1354,11511,9
375,375,10
3739,3739,10
11843,143,4
319,12234,9
11721,1880,4
3825,7773,6
11391,3867,0
4316,11259,8
7537,3339,1
10248,4653,1
11608,2428,4
325,7465,6
5582,11368,5
2626,11636,9
5899,12132,9
704,704,10
12728,2325,4
11941,1248,4
2248,12108,9
5247,11649,9
11384,4477,0
1956,11386,5
2945,12567,9
5484,11372,5
4654,12677,9
11372,5291,0
11371,4255,0
11484,537,4
11371,3859,0
7185,3969,1
12157,4099,4
2478,11229,8
1223,7870,6
11383,1570,0
8321,2988,1
11372,4371,0
11372,4767,0
12027,3825,4
9528,5945,1
5982,10780,7
4117,11392,5
11377,1060,0
1683,12265,9
5076,11051,7
6744,11391,5
11386,1316,0
11385,280,0
7081,1276,1
3527,11787,9
6792,7859,6
10944,3330,2
8177,6457,1
6575,12521,9
6451,12629,9
10250,4051,1
11373,570,0
5987,8268,6
9778,5279,1
7139,5698,1
12019,4373,4
8996,2469,1
6724,11383,5
6806,12719,9
11603,11603,10
6351,11359,8
8760,4557,1
861,8024,6
7965,2604,1
5964,9884,6
7272,5194,1
1155,11371,5
8568,8568,10
11932,11932,10
11371,1628,0
12122,3349,4
738,11359,8
11901,3523,4
770,11678,9
3259,8295,6
12624,12624,10
9354,2963,1
9678,3764,1
12041,14,4
4297,7055,6
11150,11150,10
12019,5061,4
7932,5347,1
5977,8242,6
4680,11379,5
2478,12122,9
1329,12089,9
11383,1502,0
4214,11386,5
11377,1120,0
9672,2437,1
229,229,10
9918,9918,10
4162,9020,6
397,11088,8
1688,11392,5
5298,8435,6
11368,310,0
1647,8411,6
2032,2032,10
11372,2304,0
12020,864,4
12265,1218,4
11369,1218,0
11688,2556,4
4654,11385,5
9533,4722,1
5030,10817,7
11873,4983,4
5537,11122,8
3835,3835,10
4174,12332,9
7004,5432,1
5991,12420,9
82,11511,9
2313,9342,6
3638,11372,5
11275,6496,3
4620,12317,9
780,12610,9
6083,8596,6
12231,3845,4
5513,11306,8
12132,2678,4
1560,11873,9
4716,12713,9
2905,7856,6
4759,11385,5
1246,11379,5
3303,11373,5
5484,9114,6
11372,2992,0
11806,1175,4
2085,9072,6
11667,2486,4
1713,9926,6
1204,12695,9
11368,474,0
10951,421,2
11100,1918,3
3743,11372,5
7573,6879,1
3696,9191,6
12495,1464,4
2870,8655,6
4070,11388,5
311,11386,5
7492,4201,1
7164,1278,1
4025,10481,7
9183,6090,1
2391,11372,5
255,8395,6
11676,219,4
7131,6020,1
4372,8862,6
11699,11699,10
5836,12378,9
12544,4948,4
12420,6244,4
11384,471,0
1649,7442,6
2643,9268,6
12028,12028,10
5647,12434,9
6269,9385,6
11070,1393,2
778,778,10
11372,365,0
2292,9564,6
9190,3249,1
5425,12679,9
5180,11405,9
8421,137,1
7217,5020,1
12720,12720,10
11672,575,4
11246,11246,10
5814,11359,8
8354,4947,1
6165,11372,5
6719,6719,10
7778,6797,1
7695,4624,1
12444,3037,4
4823,8538,6
8615,3612,1
5896,11372,5
9849,6131,1
6213,12136,9
3472,11649,9
11994,2958,4
1159,7896,6
743,12632,9
3709,11372,5
5163,5163,10
8474,3953,1
12418,5042,4
11371,17,0
10324,3857,1
4460,9124,6
335,9176,6
5495,8273,6
1659,11947,9
5140,9553,6
5546,11369,5
3594,12203,9
7605,1586,1
3706,11394,5
5943,10639,7
11180,18,3
11385,5378,0
9747,2987,1
1717,9695,6
634,11368,5
2437,11872,9
9307,1124,1
12002,105,4
12046,5664,4
6059,12606,9
4499,11766,9
5708,7569,6
12305,3359,4
5862,11372,5
6386,7552,6
10303,10303,10
5465,5465,10
8829,8829,10
9938,5827,1
9706,5171,1
5273,12279,9
11690,5804,4
7695,2161,1
6920,769,1
1472,9559,6
2738,7932,6
6566,11385,5
9613,2387,1
5491,6922,6
5810,12608,9
11497,3790,4
5183,11636,9
12436,4041,4
11880,7,4
8748,773,1
1125,10059,6
3091,12203,9
7004,3589,1
12537,3783,4
4519,11372,5
9850,9850,10
11385,5834,0
11337,6196,3
6486,6486,10
1127,8238,6
11369,5920,0
3381,11383,5
11653,11653,10
3855,8771,6
285,11384,5
2759,11500,9
11128,3953,3
7450,4285,1
11392,4729,0
403,403,10
23,11857,9
7578,3193,1
94,7799,6
8869,332,2
7478,990,1
1527,11385,5
7466,1804,1
2698,11372,5
732,732,10
1058,11385,5
1504,11830,9
810,7259,6
7313,4434,1
6781,11383,5
10676,1943,2
3187,11789,9
11584,5935,4
5660,9284,6
12205,1216,4
11381,5398,0
8800,4003,1
12388,5464,4
11375,6594,0
8279,1065,1
12076,2374,4
11385,5206,0
12021,6766,4
12169,4609,4
2721,11359,8
1493,7166,6
11402,2858,4
9460,6155,1
2970,7016,6
2156,7169,6
10030,5373,1
6585,8196,6
1712,7076,6
1274,12436,9
12261,6118,4
279,279,10
2061,11539,9
3652,11312,8
11391,4959,0
280,11385,5
4620,9583,6
6580,10039,6
11377,6278,0
12401,3005,4
11377,6150,0
7322,3013,1
982,9360,6
1702,11933,9
12176,1768,4
11368,5340,0
215,7481,6
11393,3273,0
7246,1051,1
3347,11383,5
4016,11372,5
11384,5569,0
11913,6556,4
5009,12361,9
9345,6158,1
11856,647,4
8596,8596,10
11372,5859,0
10415,3430,1
3,12591,9
6637,11385,5
4504,10153,6
11368,3341,0
11368,2945,0
4639,11353,8
4968,9887,6
3380,8845,6
9218,5052,1
10940,6217,2
6489,11257,8
4590,11372,5
8925,8925,10
551,7625,6
8939,1778,1
4785,11636,9
5341,12697,9
5218,9167,6
3825,8633,6
7814,7814,10
4367,11368,5
787,12636,9
12029,3627,4
11234,2472,3
5030,11371,5
11368,5632,0
11383,4825,0
9617,9617,10
3898,11368,5
11383,4429,0
9895,5631,1
8143,8143,10
10003,5609,1
12235,5892,4
282,9904,6
5219,7680,6
8589,1379,1
3303,11758,9
12388,3129,4
9946,9946,10
11368,3633,0
1902,8251,6
3432,11375,5
3711,11001,7
5396,11371,5
5589,11386,5
7046,5744,1
11393,1438,0
11368,3109,0
2060,2060,10
11749,11749,10
4075,8363,6
4796,11377,5
5103,10686,7
5651,8984,6
11388,2750,0
6315,10023,6
5777,7055,6
11372,3628,0
1678,7526,6
7296,5339,1
6499,11373,5
11385,1536,0
11385,1140,0
2954,11556,9
1006,7109,6
11386,1652,0
2938,10768,7
10606,5500,2
1906,11224,8
12629,1390,4
9613,776,1
3757,12205,9
2651,11368,5
11584,3764,4
1798,12657,9
12686,5568,4
11337,4585,3
10525,2165,2
11636,6702,4
3179,12689,9
3410,3410,10
11369,3913,0
5464,11613,9
9996,6511,1
9103,4427,1
102,12215,9
769,10493,7
11371,2884,0
10969,4286,2
12149,3375,4
4315,11580,9
4087,11372,5
12550,6625,4
3625,7260,6
11449,5729,4
3135,10620,7
11174,6080,3
11385,1304,0
7089,203,1
8780,2220,1
4068,8869,6
177,7837,6
5741,10216,6
1493,11371,5
11390,1752,0
4503,8548,6
4516,11526,9
5091,8832,6
12639,690,4
11391,2264,0
8767,4051,1
6847,11391,5
10825,4124,2
8703,1403,1
548,12650,9
11727,11727,10
5859,7989,6
1688,11873,9
2362,2362,10
1035,11390,5
2465,11840,9
318,7392,6
3969,11368,5
10821,3634,2
654,12712,9
11372,4084,0
4165,4165,10
4076,12087,9
9473,2767,1
2121,9195,6
8514,5427,1
9673,4072,1
192,6926,6
3156,7948,6
11384,875,0
11386,1712,0
9996,4280,1
5627,9624,6
11373,1490,0
4486,8286,6
2970,11385,5
9100,5137,1
4399,12034,9
9563,3835,1
11274,11274,10
7619,2769,1
2973,11392,5
6747,6747,10
5422,11997,9
8614,5503,1
1098,8946,6
5102,11400,9
923,11372,5
8239,8239,10
8550,8550,10
12341,5520,4
11384,3562,0
3544,11385,5
3819,11075,7
353,353,10
323,11577,9
4500,8734,6
256,10262,6
1027,11384,5
12490,2004,4
2156,2156,10
8173,5156,1
5241,11389,5
6760,10472,7
7768,7768,10
402,7135,6
4317,11386,5
8737,4255,1
12706,3277,4
1723,11385,5
12354,3061,4
805,11368,5
1374,1374,10
10620,1486,2
1132,11384,5
313,7045,7
2177,10106,6
11638,5501,4
3793,8249,6
12699,1438,4
2413,10174,6
4384,7829,6
11766,4805,4
5395,9685,6
6296,9148,6
10480,2735,2
11513,6863,4
9892,2725,1
10606,806,2
4394,12170,9
11384,1331,0
2359,12263,9
7627,2999,1
11388,1139,0
12122,2434,4
5649,12265,9
11372,1225,0
11371,189,0
3070,11386,5
12565,3647,4
5258,10417,6
6923,3150,1
6554,11536,9
11871,4805,4
11359,6732,3
1657,12727,9
5097,11391,5
4747,12216,9
5493,5493,10
9000,867,1
6137,11384,5
6077,11325,8
1754,10184,7
3041,11385,5
11643,6509,4
10250,905,1
5131,9889,6
1323,11846,9
11065,1305,2
2766,7960,6
11787,571,4
4711,4711,10
11372,1389,0
5606,8407,6
6514,6514,10
1424,12562,9
5040,5040,10
11503,5759,4
12352,1760,4
11146,5369,3
693,10517,7
8317,8317,10
4600,12204,9
6172,10673,7
6843,6843,10
8019,6181,1
9988,2207,1
2263,11385,5
7141,3290,1
4781,10411,6
8646,8646,10
7732,1292,1
3674,9133,6
483,8695,6
4820,7556,6
10899,10899,10
345,10955,7
1571,11381,5
10022,140,1
11292,3088,3
10198,4152,1
1744,7198,6
4370,7081,6
5999,11372,5
11257,6410,3
12572,842,4
7864,7864,10
7504,2472,1
6277,10108,6
5533,11379,5
8882,1155,1
4017,12269,9
3785,11613,9
6465,11394,5
7205,6230,1
1978,12689,9
5441,11369,5
307,307,10
2307,7417,6
12231,2698,4
7922,3357,1
4178,11372,5
7695,3545,1
3900,12327,9
4494,11811,9
7439,5072,1
12520,6612,4
7427,5886,1
5247,9019,6
10010,1118,1
4752,11372,5
11740,4639,4
11755,3832,4
5942,11088,8
2200,11949,9
12197,4405,4
4283,11372,5
2357,11372,5
3766,9203,6
3466,12216,9
3311,8280,6
8362,3806,1
11385,6298,0
11740,2640,4
4232,7069,6
505,12415,9
8612,2294,1
7536,6090,1
8572,6275,1
4564,7801,6
2095,12691,9
5583,7164,6
9619,3135,1
11261,4041,3
9645,9645,10
4807,4807,10
8171,8171,10
8616,499,1
11732,2792,4
11448,11448,10
11878,585,4
8794,5663,1
9974,9974,10
11255,3110,3
5136,5136,10
8500,8500,10
5368,9662,7
12642,3303,4
11613,4012,4
11402,3718,4
8697,5205,1
5447,5447,10
11388,6073,0
9743,1868,1
11488,5374,4
3969,10587,7
7453,3813,1
11481,3560,4
10571,968,2
9192,9192,10
3328,11808,9
9591,5802,1
9016,5715,1
11390,4387,0
4875,10329,6
1018,7223,6
10995,10995,10
2200,12405,9
7908,3005,1
3841,8719,6
1611,11359,8
12188,1942,4
9521,9521,10
128,7280,6
9880,776,1
2282,8391,6
11379,5713,0
10805,334,2
1940,12649,9
11324,11324,10
5645,11389,5
5789,9856,6
2068,11557,9
4453,12684,9
10295,2574,1
11368,5804,0
12055,4877,4
4823,11372,5
107,9733,6
11372,6719,0
1698,9547,6
2335,11379,5
11385,3835,0
8455,4102,1
989,9774,6
11385,4231,0
4447,8601,6
2044,12137,9
1468,7466,6
4600,11368,5
588,12521,9
2269,11334,8
3995,12307,9
5918,8727,6
9395,1100,1
6019,7415,6
1032,11360,8
11721,3204,4
980,11372,5
7695,850,1
11292,1081,3
12531,1512,4
9398,1242,1
10179,1541,1
2390,2390,10
11724,3346,4
4705,11368,5
11368,4097,0
11372,6091,0
8800,2400,1
11369,5401,0
322,9603,6
235,8846,7
11368,3969,0
1807,7752,6
3581,11377,5
706,12189,9
1412,11388,5
5000,7424,6
12068,1265,4
7938,7938,10
